-0.0018541013	-3.2815551e-005
-0.0018405044	-3.2723998e-005
-0.0018263673	-3.2629396e-005
-0.0018127429	-3.2525633e-005
-0.0018015361	-3.2431031e-005
-0.0017901205	-3.2330321e-005
-0.001775751	-3.2238768e-005
-0.0017639172	-3.2141113e-005
-0.0017499708	-3.2043456e-005
-0.0017396819	-3.1948854e-005
-0.0017281758	-3.18573e-005
-0.0017167139	-3.1747437e-005
-0.0017073249	-3.1655884e-005
-0.001696267	-3.1558229e-005
-0.001686344	-3.1463624e-005
-0.0016780316	-3.1359865e-005
-0.0016674589	-3.1268311e-005
-0.0016583335	-3.1167601e-005
-0.0016488718	-3.1072999e-005
-0.0016394889	-3.0975341e-005
-0.0016293788	-3.0877687e-005
-0.0016201687	-3.0780029e-005
-0.0016121208	-3.0688476e-005
-0.0016057121	-3.0593874e-005
-0.0015977048	-3.0480956e-005
-0.0015905654	-3.0389405e-005
-0.0015817785	-3.0288697e-005
-0.001574192	-3.0194093e-005
-0.0015692961	-3.0102539e-005
-0.0015631901	-3.0004883e-005
-0.0015567195	-2.9904175e-005
-0.0015507983	-2.9809571e-005
-0.0015437697	-2.9708863e-005
-0.0015380179	-2.9611207e-005
-0.0015328573	-2.9513551e-005
-0.0015264332	-2.9412842e-005
-0.0015200912	-2.9324341e-005
-0.0015150284	-2.9223633e-005
-0.001509633	-2.9125977e-005
-0.0015033828	-2.9031373e-005
-0.0014977097	-2.8933715e-005
-0.0014916753	-2.8836059e-005
-0.0014869546	-2.8741455e-005
-0.0014820384	-2.8640747e-005
-0.0014753615	-2.8543091e-005
-0.0014695191	-2.8442382e-005
-0.0014655447	-2.8344726e-005
-0.0014598918	-2.824707e-005
-0.0014536452	-2.8155517e-005
-0.0014473259	-2.8048706e-005
-0.0014417731	-2.7954102e-005
-0.0014370321	-2.7859496e-005
-0.0014301466	-2.776184e-005
-0.0014256656	-2.7661134e-005
-0.0014191651	-2.7566528e-005
-0.0014127385	-2.7471924e-005
-0.0014072703	-2.7371216e-005
-0.0014016222	-2.7276612e-005
-0.0013965653	-2.7178956e-005
-0.0013908492	-2.7078248e-005
-0.0013843297	-2.6980591e-005
-0.0013804029	-2.6885986e-005
-0.0013746809	-2.6785277e-005
-0.0013697004	-2.6693726e-005
-0.0013639973	-2.6593018e-005
-0.0013580525	-2.6501464e-005
-0.0013538884	-2.6403808e-005
-0.0013452243	-2.63031e-005
-0.0013414358	-2.6199341e-005
-0.0013353669	-2.6113892e-005
-0.0013289987	-2.6016236e-005
-0.0013227987	-2.5912475e-005
-0.0013168025	-2.5811767e-005
-0.0013106966	-2.5720215e-005
-0.0013047456	-2.562561e-005
-0.0013001275	-2.5534058e-005
-0.0012929892	-2.5430298e-005
-0.0012862742	-2.5326539e-005
-0.0012802887	-2.5231933e-005
-0.0012766301	-2.5131225e-005
-0.0012707304	-2.5033569e-005
-0.0012656999	-2.4935913e-005
-0.0012589514	-2.4841309e-005
-0.0012516188	-2.4749756e-005
-0.0012457931	-2.4652099e-005
-0.0012417006	-2.4545288e-005
-0.0012336408	-2.445984e-005
-0.0012282705	-2.4356079e-005
-0.0012229382	-2.4249268e-005
-0.0012149966	-2.4163819e-005
-0.0012100219	-2.4069213e-005
-0.0012041235	-2.3971557e-005
-0.0011970245	-2.3870849e-005
-0.0011904823	-2.3776245e-005
-0.0011860406	-2.3678589e-005
-0.0011800384	-2.3577881e-005
-0.0011719882	-2.3483277e-005
-0.001165328	-2.3382569e-005
-0.0011588442	-2.3287965e-005
-0.0011540472	-2.3193359e-005
-0.0011476718	-2.3092651e-005
-0.0011411321	-2.2994995e-005
-0.0011346757	-2.2900391e-005
-0.0011283469	-2.279358e-005
-0.0011215149	-2.2702026e-005
-0.0011150538	-2.260437e-005
-0.0011090564	-2.2509766e-005
-0.0011024689	-2.2412109e-005
-0.0010948717	-2.230835e-005
-0.0010889339	-2.2213746e-005
-0.0010837053	-2.2122193e-005
-0.0010763883	-2.2018432e-005
-0.0010699594	-2.1929931e-005
-0.0010624587	-2.182312e-005
-0.0010565781	-2.1725464e-005
-0.0010511744	-2.163391e-005
-0.0010434353	-2.1533204e-005
-0.0010360407	-2.1438598e-005
-0.0010285783	-2.133789e-005
-0.0010221492	-2.1243286e-005
-0.0010167527	-2.114563e-005
-0.0010099983	-2.1044922e-005
-0.0010032093	-2.0950318e-005
-0.00099671714	-2.0858764e-005
-0.00098957296	-2.0758056e-005
-0.00098277326	-2.0663452e-005
-0.00097466103	-2.0559692e-005
-0.00096797582	-2.0465088e-005
-0.00096080895	-2.0364379e-005
-0.00095533364	-2.0269776e-005
-0.00094788428	-2.017517e-005
-0.00094005337	-2.0068359e-005
-0.00093304034	-1.9976807e-005
-0.00092628709	-1.9888306e-005
-0.00091946952	-1.9778443e-005
-0.00091278309	-1.968689e-005
-0.00090600247	-1.9583131e-005
-0.0008984243	-1.9488525e-005
-0.00089142914	-1.9393921e-005
-0.00088382477	-1.9299316e-005
-0.00087676756	-1.9195557e-005
-0.00086946721	-1.9100951e-005
-0.0008612072	-1.9003295e-005
-0.00085362903	-1.8908691e-005
-0.00084653846	-1.8804931e-005
-0.0008398401	-1.8713379e-005
-0.00083214632	-1.8618774e-005
-0.00082487456	-1.8511962e-005
-0.00081680052	-1.8414306e-005
-0.00080853101	-1.8319703e-005
-0.0008001625	-1.8228149e-005
-0.00079322094	-1.8121338e-005
-0.00078465574	-1.8029785e-005
-0.00077645533	-1.7929076e-005
-0.00076872343	-1.783142e-005
-0.0007595956	-1.7745971e-005
-0.00075004692	-1.7633056e-005
-0.00074246398	-1.7544555e-005
-0.00073314662	-1.7443848e-005
-0.00072466489	-1.7355347e-005
-0.00071425911	-1.7251587e-005
-0.00070518366	-1.7156983e-005
-0.00069645635	-1.7062377e-005
-0.00068565959	-1.6964721e-005
-0.00067593687	-1.6854858e-005
-0.00066449161	-1.6766357e-005
-0.0006521761	-1.666565e-005
-0.0006411206	-1.6574097e-005
-0.00062742468	-1.6476441e-005
-0.00061387173	-1.6381837e-005
-0.00059887167	-1.6281128e-005
-0.00058500882	-1.6177368e-005
-0.00056903117	-1.6085816e-005
-0.0005495011	-1.5982056e-005
-0.00053009862	-1.5890502e-005
-0.00050419802	-1.5786743e-005
-0.00047864311	-1.569519e-005
-0.00044451587	-1.5603639e-005
-0.00039983745	-1.5496826e-005
-0.00034463519	-1.5402222e-005
-0.0002776217	-1.5304566e-005
-0.00019953364	-1.5206909e-005
-0.00010607356	-1.5115356e-005
-4.4406592e-005	-1.5014649e-005
-2.1296681e-005	-1.4920044e-005
-1.200074e-005	-1.4819336e-005
-7.605493e-006	-1.472168e-005
-4.5740007e-006	-1.4624024e-005
-2.6082396e-006	-1.4523315e-005
-1.3923049e-006	-1.4428711e-005
-7.7360869e-007	-1.434021e-005
-2.6518106e-007	-1.4233398e-005
-5.2392483e-008	-1.4135742e-005
1.2224913e-007	-1.4047241e-005
2.0033121e-007	-1.3943481e-005
2.8258563e-007	-1.3839722e-005
2.3788213e-007	-1.3739013e-005
2.682805e-007	-1.3653565e-005
2.7543305e-007	-1.3552856e-005
2.3370981e-007	-1.34552e-005
2.0509958e-007	-1.3360595e-005
2.0986795e-007	-1.3256836e-005
2.5457143e-007	-1.3156128e-005
2.5993586e-007	-1.3070679e-005
2.1821261e-007	-1.2969971e-005
2.7126075e-007	-1.2878418e-005
2.2178888e-007	-1.277771e-005
1.8662215e-007	-1.2680053e-005
2.283454e-007	-1.2579346e-005
2.3847818e-007	-1.2478637e-005
3.1417608e-007	-1.2387085e-005
2.4145842e-007	-1.2295533e-005
1.7946958e-007	-1.2185669e-005
2.682805e-007	-1.2103272e-005
2.1582842e-007	-1.1993408e-005
3.3146142e-007	-1.1904907e-005
2.593398e-007	-1.1801148e-005
2.0509958e-007	-1.1706543e-005
2.6053189e-007	-1.1605835e-005
2.194047e-007	-1.1514282e-005
1.9913912e-007	-1.1413575e-005
2.5695562e-007	-1.1312866e-005
3.0642747e-007	-1.1218262e-005
1.502633e-007	-1.1126709e-005
2.6530029e-007	-1.1022949e-005
2.7245284e-007	-1.0934448e-005
1.9019842e-007	-1.083374e-005
2.5635958e-007	-1.0733032e-005
2.0509958e-007	-1.0632324e-005
2.4920703e-007	-1.0546875e-005
2.6291607e-007	-1.0443116e-005
1.6099214e-007	-1.0345459e-005
2.027154e-007	-1.0244751e-005
2.6410819e-007	-1.0153199e-005
2.9867888e-007	-1.005249e-005
2.4443864e-007	-9.9578856e-006
2.0092726e-007	-9.8602295e-006
2.2417306e-007	-9.7595212e-006
2.8139354e-007	-9.6588137e-006
2.0509958e-007	-9.5581054e-006
2.4145842e-007	-9.4696043e-006
2.8377772e-007	-9.3719482e-006
1.9615888e-007	-9.2651371e-006
2.4622679e-007	-9.176636e-006
2.4443864e-007	-9.0759277e-006
3.0821562e-007	-8.9782716e-006
2.7066469e-007	-8.8836669e-006
2.6768447e-007	-8.7860108e-006
2.3549795e-007	-8.691406e-006
2.0748377e-007	-8.5998536e-006
2.6708841e-007	-8.4930416e-006
2.2536516e-007	-8.4045414e-006
2.539754e-007	-8.2977294e-006
2.2000074e-007	-8.206177e-006
3.630519e-007	-8.1024173e-006
2.5576352e-007	-8.0108639e-006
2.539754e-007	-7.9132078e-006
1.7529726e-007	-7.8125004e-006
2.9569864e-007	-7.7178956e-006
2.539754e-007	-7.6202391e-006
2.3370981e-007	-7.5195312e-006
2.3370981e-007	-7.4310301e-006
2.3013354e-007	-7.3211668e-006
2.3251772e-007	-7.2265625e-006
2.2178888e-007	-7.1289064e-006
2.0331144e-007	-7.0373535e-006
3.0106307e-007	-6.9335938e-006
2.0867586e-007	-6.8420409e-006
2.3251772e-007	-6.7443848e-006
2.4980307e-007	-6.6467287e-006
1.7648935e-007	-6.5460204e-006
2.7006865e-007	-6.4483643e-006
2.3251772e-007	-6.3537595e-006
2.5039913e-007	-6.2499998e-006
2.6232004e-007	-6.1614992e-006
2.6351213e-007	-6.0607908e-006
2.1344424e-007	-5.9600829e-006
2.5099516e-007	-5.8685305e-006
2.0211935e-007	-5.7647703e-006
2.2476911e-007	-5.670166e-006
3.350377e-007	-5.5786131e-006
2.9391052e-007	-5.480957e-006
2.0450354e-007	-5.383301e-006
2.8795003e-007	-5.2886962e-006
2.2953749e-007	-5.1818847e-006
2.4920703e-007	-5.0903323e-006
2.4026633e-007	-4.9926757e-006
3.1536817e-007	-4.8980714e-006
2.7543305e-007	-4.8004149e-006
2.0390749e-007	-4.6966552e-006
1.8244982e-007	-4.5989991e-006
2.0509958e-007	-4.5135498e-006
1.6397237e-007	-4.4097901e-006
2.4920703e-007	-4.3121336e-006
2.0092726e-007	-4.2083739e-006
2.6232004e-007	-4.1137696e-006
2.6232004e-007	-4.0222167e-006
2.8973818e-007	-3.918457e-006
1.7648935e-007	-3.8269045e-006
2.1821261e-007	-3.729248e-006
2.450347e-007	-3.6193849e-006
1.5622378e-007	-3.5339356e-006
2.4741888e-007	-3.4362793e-006
2.6649238e-007	-3.3416748e-006
1.7052889e-007	-3.2379151e-006
1.9556283e-007	-3.1402587e-006
2.0748377e-007	-3.048706e-006
2.2953749e-007	-2.9479982e-006
3.2013654e-007	-2.8503418e-006
1.4907121e-007	-2.7557373e-006
1.8900633e-007	-2.6550292e-006
2.593398e-007	-2.5604247e-006
2.5099516e-007	-2.4597168e-006
2.2059679e-007	-2.3590087e-006
2.0211935e-007	-2.2613526e-006
2.2119283e-007	-2.1667481e-006
2.2774935e-007	-2.0690918e-006
3.3682585e-007	-1.9714355e-006
1.6158819e-007	-1.8768311e-006
2.5159122e-007	-1.7791748e-006
2.5039913e-007	-1.6876221e-006
1.6456842e-007	-1.5808106e-006
1.7410517e-007	-1.4923096e-006
1.9079447e-007	-1.3946533e-006
2.1463633e-007	-1.2939453e-006
1.6635656e-007	-1.1962891e-006
3.0046701e-007	-1.0986328e-006
2.4980307e-007	-9.9487306e-007
1.8662215e-007	-9.0332031e-007
3.7378072e-007	-8.0871581e-007
2.0331144e-007	-7.1105956e-007
3.3563376e-007	-6.072998e-007
2.593398e-007	-5.1269529e-007
2.5993586e-007	-4.1198732e-007
3.1536817e-007	-3.1738281e-007
2.8437375e-007	-2.2277833e-007
2.9748679e-007	-1.2512207e-007
1.270175e-007	-2.4414062e-008
2.5278331e-007	6.7138672e-008
2.5039913e-007	1.6174316e-007
2.9569864e-007	2.5939943e-007
1.8185378e-007	3.5705565e-007
2.4384261e-007	4.5166016e-007
2.7602911e-007	5.584717e-007
2.682805e-007	6.5002439e-007
2.5814771e-007	7.4462889e-007
2.0092726e-007	8.4838865e-007
2.259612e-007	9.4299315e-007
1.8423796e-007	1.0406494e-006
2.2715331e-007	1.1322021e-006
2.092719e-007	1.2359619e-006
2.1821261e-007	1.3244629e-006
1.7052889e-007	1.4251709e-006
2.4026633e-007	1.5319824e-006
2.4741888e-007	1.6265869e-006
3.2430887e-007	1.7242431e-006
3.6066771e-007	1.8218994e-006
5.1504372e-007	1.9134523e-006
7.9697372e-007	2.017212e-006
1.0932088e-006	2.1118165e-006
1.4800429e-006	2.2125244e-006
2.0987391e-006	2.3071289e-006
2.8735994e-006	2.4108888e-006
3.9399265e-006	2.4963379e-006
5.4765342e-006	2.5939942e-006
7.2944758e-006	2.7038575e-006
9.3460676e-006	2.7954102e-006
1.2290538e-005	2.8961181e-006
1.5443027e-005	2.987671e-006
1.9281566e-005	3.0853271e-006
2.4032652e-005	3.1829834e-006
2.8973282e-005	3.2867431e-006
3.4290017e-005	3.3752442e-006
3.9653241e-005	3.4759521e-006
4.5620858e-005	3.5675048e-006
5.1611125e-005	3.6712647e-006
5.8024587e-005	3.7628174e-006
6.4178763e-005	3.8665771e-006
7.0617854e-005	3.967285e-006
7.6865021e-005	4.0618897e-006
8.3127081e-005	4.1656494e-006
8.9579284e-005	4.2510987e-006
9.6298514e-005	4.3548584e-006
0.00010252899	4.4464109e-006
0.00010870343	4.5440675e-006
0.00011536008	4.6478272e-006
0.0001219148	4.7424314e-006
0.0001283825	4.8370362e-006
0.00013443535	4.9316404e-006
0.00014113671	5.0354006e-006
0.00014755673	5.1300049e-006
0.00015391296	5.2337646e-006
0.00016066855	5.3283693e-006
0.00016704923	5.4199218e-006
0.00017368085	5.5145265e-006
0.00018083936	5.6182862e-006
0.00018720633	5.7098387e-006
0.00019378369	5.810547e-006
0.00020007974	5.9112549e-006
0.00020645028	6.0119628e-006
0.00021259671	6.1004639e-006
0.00021828956	6.2042236e-006
0.00022449797	6.2927247e-006
0.00023021585	6.3934326e-006
0.00023276692	6.4910887e-006
0.00023847944	6.5856934e-006
0.00024472125	6.6894531e-006
0.00025078421	6.7871092e-006
0.00025707431	6.8847658e-006
0.00026581532	6.9763182e-006
0.00027146406	7.0800779e-006
0.00027742094	7.1777345e-006
0.00028357035	7.2723387e-006
0.00028942889	7.3699953e-006
0.0002951849	7.4615477e-006
0.00030107744	7.5622556e-006
0.00030720598	7.6599117e-006
0.00031290835	7.7545164e-006
0.00031866616	7.8582761e-006
 0.000324719	7.9498295e-006
0.00033043747	8.050537e-006
0.00033608681	8.1512453e-006
0.00034199064	8.2489014e-006
0.00034791118	8.3435061e-006
0.00035409039	8.4411622e-006
0.00035989648	8.5357669e-006
0.00036606676	8.6303708e-006
0.00037218517	8.7249755e-006
0.00037780171	8.8317875e-006
0.00038391299	8.9294435e-006
0.00038968748	9.030151e-006
0.00039509719	9.1217044e-006
0.00040127223	9.2163082e-006
0.00040741509	9.3170165e-006
0.00041331534	9.4146726e-006
0.00041949278	9.5123287e-006
0.00042522198	9.613037e-006
0.00043139522	9.7015381e-006
0.00043702131	9.8022465e-006
0.00044338053	9.8999026e-006
0.00044942624	9.9853514e-006
0.00045579142	1.0095215e-005
0.00046156294	1.0192871e-005
0.00046705073	1.0293579e-005
0.00047331816	1.0379028e-005
0.00047873741	1.0482788e-005
0.00048512642	1.0583496e-005
0.00049148564	1.0681152e-005
0.0004968596	1.0772705e-005
0.00050300604	1.0870362e-005
0.00050890155	1.0964965e-005
0.00051479525	1.1056519e-005
0.00052053697	1.116333e-005
0.0005265022	1.126709e-005
0.00053203531	1.1358643e-005
0.00053825742	1.145935e-005
0.00054387038	1.1553955e-005
0.00054923719	1.164856e-005
0.00055498187	1.175232e-005
0.00056097511	1.1837768e-005
0.00056638545	1.1938477e-005
0.00057208783	1.2036133e-005
0.00057698076	1.2136841e-005
0.00058319099	1.2231445e-005
0.00058833603	1.2332153e-005
0.00059423276	1.2426758e-005
0.00059953873	1.2527466e-005
0.00060518627	1.262207e-005
0.00061088568	1.2716675e-005
0.00061595091	1.2820435e-005
0.00062178617	1.2911987e-005
0.00062728528	1.3009643e-005
0.00063292508	1.31073e-005
0.00063815777	1.3204956e-005
 0.000643462	1.3305664e-005
0.0006487245	1.3403321e-005
0.00065459078	1.3494873e-005
0.00065908855	1.3595581e-005
0.00066457037	1.3690185e-005
0.00067101547	1.3796997e-005
0.00067567953	1.388855e-005
0.00068116491	1.3983155e-005
0.00068678387	1.4086914e-005
0.00069189433	1.4181519e-005
0.00069733389	1.4279175e-005
0.00070267683	1.4379882e-005
0.00070831482	1.4474487e-005
0.00071424729	1.4575196e-005
0.00071940967	1.4660644e-005
0.00072435744	1.4764404e-005
0.00072989945	1.486206e-005
0.00073512085	1.4959717e-005
0.0007401437	1.5054321e-005
0.00074554567	1.5151977e-005
0.00075183756	1.5249634e-005
0.00075736886	1.534729e-005
0.00076314993	1.5435791e-005
0.00076858525	1.5542602e-005
0.00077389844	1.5637206e-005
0.00077916688	1.5737915e-005
0.00078386074	1.583252e-005
0.00078954641	1.5933227e-005
0.00079521124	1.6030885e-005
0.00080063945	1.6122436e-005
0.0008063931	1.6226197e-005
0.00081239408	1.6320801e-005
0.00081701821	1.6421509e-005
 0.000823682	1.6519165e-005
0.00082824117	1.6604614e-005
0.00083397632	1.6705322e-005
0.00083993439	1.6812133e-005
0.00084500143	1.6903687e-005
0.0008501304	1.699829e-005
0.00085524324	1.7098999e-005
0.00086232129	1.7193603e-005
0.00086735492	1.7300415e-005
0.00087189977	1.7395019e-005
0.00087750022	1.7492675e-005
0.00088380044	1.7587281e-005
0.00088867551	1.7684937e-005
0.00089389092	1.7782593e-005
0.00089962489	1.7877197e-005
0.00090529153	1.7974853e-005
0.00091143791	1.8075561e-005
0.00091633742	1.8170165e-005
0.00092201715	1.8270874e-005
0.00092688447	1.8365479e-005
0.00093262678	1.8460083e-005
0.00093743869	1.8560791e-005
0.00094422523	1.8658448e-005
0.00094923738	1.8750001e-005
0.0009546394	1.8850707e-005
0.00096078223	1.8951416e-005
0.00096477155	1.9042969e-005
0.00097098295	1.9143677e-005
 0.000976854	1.9244384e-005
0.00098222622	1.9342042e-005
0.00098708156	1.9433593e-005
0.00099277438	1.9534302e-005
0.00099810783	1.9631958e-005
0.0010020823	1.9726562e-005
0.0010079659	1.982422e-005
0.0010150415	1.9921876e-005
 0.001021132	2.0025635e-005
0.0010258943	2.0123291e-005
0.0010309977	2.0217896e-005
0.0010361165	2.03125e-005
  0.00104266	2.0407104e-005
0.0010469676	2.0510864e-005
 0.001051845	2.0605468e-005
0.0010567827	2.0703124e-005
0.0010627831	2.080078e-005
0.0010682149	2.0898438e-005
0.0010720909	2.0993042e-005
0.0010789979	2.1090698e-005
0.0010839695	2.1194459e-005
0.0010899717	2.128601e-005
0.0010938812	2.1383667e-005
0.0011000073	2.1481323e-005
0.0011044116	2.1572876e-005
0.0011104322	2.1673584e-005
0.0011162413	2.1774293e-005
0.0011209572	2.1871949e-005
0.0011261321	2.1969605e-005
0.0011320055	2.2058106e-005
 0.001136638	2.2161865e-005
0.0011425507	2.225647e-005
0.0011470515	2.2351074e-005
0.0011527175	2.2457885e-005
0.0011580932	2.2549439e-005
0.0011640359	2.2647095e-005
 0.001168834	2.2750855e-005
0.0011729938	2.2836304e-005
0.0011794872	2.2943115e-005
0.0011842079	2.3040771e-005
0.0011875696	2.3135375e-005
0.0011934972	2.3226929e-005
0.0011978638	2.3330689e-005
 0.001203928	2.3422241e-005
0.0012104536	2.3519897e-005
 0.001215036	2.3620605e-005
0.0012212867	2.3718261e-005
0.0012270201	2.381897e-005
0.0012309916	2.3919678e-005
0.0012370766	2.4011231e-005
0.0012418526	2.4111938e-005
  0.00124618	2.4203491e-005
0.0012514961	2.4301147e-005
0.0012562263	2.4398803e-005
0.0012626785	2.4496459e-005
0.0012668682	2.4597168e-005
0.0012724149	2.4691772e-005
0.0012771178	2.478943e-005
0.0012829024	2.4890136e-005
0.0012882812	2.4984742e-005
0.0012917531	2.5079346e-005
0.0012969149	2.5173949e-005
0.0013027072	2.527771e-005
0.0013082665	2.5375366e-005
0.0013137264	2.5463867e-005
0.0013182104	2.5567628e-005
0.0013235289	2.5665284e-005
0.0013278908	2.576294e-005
0.0013329304	2.5860596e-005
0.0013389486	2.5964355e-005
0.0013452841	2.605896e-005
0.0013494808	2.6147462e-005
0.0013556833	2.6245118e-005
0.0013592453	2.6345826e-005
0.0013640505	2.644043e-005
0.0013685215	2.6541138e-005
0.0013747765	2.663269e-005
0.0013791597	2.6733398e-005
0.0013847095	2.6837159e-005
0.0013905436	2.692871e-005
0.0013965322	2.7029419e-005
0.0014018047	2.7124024e-005
0.0014056993	2.7212525e-005
0.0014110864	2.7316284e-005
0.0014158565	2.7407837e-005
0.0014220841	2.7505494e-005
0.0014273436	2.7609252e-005
0.0014319617	2.7709961e-005
0.0014364893	2.7804565e-005
0.0014420992	2.7905273e-005
0.0014459884	2.8005981e-005
0.0014519662	2.8094482e-005
0.0014573652	2.8198243e-005
0.0014626647	2.8292847e-005
0.0014682288	2.83844e-005
0.0014724148	2.8479004e-005
 0.001478715	2.8582765e-005
0.0014840561	2.8683471e-005
0.0014902175	2.8784179e-005
0.0014952631	2.8875733e-005
0.0015009446	2.8976441e-005
0.0015057779	2.9074097e-005
0.0015109779	2.9171753e-005
0.0015175963	2.9263305e-005
0.0015230633	2.9364013e-005
0.0015291036	2.9464722e-005
0.0015350581	2.9559325e-005
0.0015407741	2.9644776e-005
 0.001546765	2.9751587e-005
0.0015517104	2.9855346e-005
0.0015586872	2.9946899e-005
 0.001564827	3.0038453e-005
0.0015714663	3.0142211e-005
 0.001577034	3.0239868e-005
 0.001583444	3.0328369e-005
0.0015910012	3.0435182e-005
0.0015973538	3.0526735e-005
0.0016042955	3.0633546e-005
0.0016115368	3.0728148e-005
0.0016197241	3.0819701e-005
0.0016275984	3.0920412e-005
0.0016365112	3.1015014e-005
0.0016459161	3.1112671e-005
0.0016555083	3.1213378e-005
0.0016639614	3.131714e-005
0.0016737987	3.140869e-005
0.0016829318	3.1500243e-005
0.0016915799	3.1597901e-005
0.0017027075	3.1695556e-005
0.0017133082	3.1796266e-005
0.0017253013	3.1890868e-005
0.0017379719	3.1985473e-005
0.0017484135	3.2092285e-005
0.0017605049	3.2180786e-005
 0.001773423	3.2287597e-005
0.0017862499	3.2376098e-005
0.0017980797	3.2473756e-005
0.0018108959	3.2577515e-005
0.0018237722	3.2669068e-005
0.0018389595	3.2772827e-005
0.0018520911	3.286438e-005
0.0018664254	3.2962038e-005
0.0018786127	3.3065797e-005
0.0018968869	3.315735e-005
0.0019085974	3.3255004e-005
0.0019282675	3.3352662e-005
  0.00194039	3.3453369e-005
  0.00195816	3.3554075e-005
0.0019776626	3.3636476e-005
0.0019948387	3.3743287e-005
0.0020118868	3.3840941e-005
0.0020315349	3.3938599e-005
0.0020488328	3.4036257e-005
0.0020712747	3.4130859e-005
0.0020905377	3.4225464e-005
0.0021148641	3.4326171e-005
0.0021398866	3.4417724e-005
0.0021623655	3.4515382e-005
0.0021868891	3.4616089e-005
0.0022155666	3.4719847e-005
0.0022408289	3.4811401e-005
0.0022690739	3.4909059e-005
0.0022967262	3.5012818e-005
0.0023240508	3.5104371e-005
0.0023568119	3.518982e-005
0.0023855276	3.5299683e-005
 0.002418787	3.5403442e-005
0.0024520296	3.5491943e-005
0.0024830294	3.5589601e-005
0.0025153023	3.5690307e-005
0.0025512506	3.5778809e-005
0.0025830306	3.588562e-005
0.0026199787	3.5980225e-005
 0.002654711	3.6074831e-005
0.0026877755	3.6172485e-005
0.0027263493	3.6270143e-005
0.0027590175	3.6373902e-005
0.0028003817	3.6468507e-005
 0.002835663	3.6569214e-005
0.0028725059	3.6660767e-005
0.0029068424	3.6761474e-005
0.0029415297	3.6859132e-005
0.0029768229	3.6956786e-005
0.0030115326	3.7051392e-005
0.0030438059	3.7145997e-005
0.0030761892	3.7237547e-005
0.0031079489	3.734131e-005
 0.003141498	3.7438964e-005
0.0031742419	3.7539674e-005
0.0032098491	3.7628175e-005
0.0032418503	3.7728882e-005
0.0032742252	3.783264e-005
0.0033087605	3.7924194e-005
 0.003339835	3.8024904e-005
0.0033715749	3.8119506e-005
0.0034088856	3.8214112e-005
 0.003442802	3.831787e-005
0.0034728451	3.8406371e-005
0.0035065045	3.8507082e-005
 0.003548065	3.8607788e-005
0.0035842194	3.8702394e-005
0.0036172867	3.8800048e-005
0.0036583818	3.8900758e-005
 0.003693884	3.9001465e-005
0.0037313635	3.9089966e-005
0.0037532288	3.9187624e-005
0.0037924116	3.9285278e-005
0.0038279165	3.9392089e-005
